title,description,publishedAt,source,url,publishedAt_utc,publishedAt_ny,hour_bin
Is Apple Inc. (AAPL) the Best Dow Stock for the Next 12 Months?,,2025-04-30T18:28:08Z,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_3f2c9442-bc37-4113-a7a8-d7eb67c34860,2025-04-30 18:28:08+00:00,2025-04-30 14:28:08-04:00,2025-04-30 14:00:00-04:00
Google CEO warns judge a breakup of search empire 'will have many unintended consequences',Alphabet CEO Sundar Pichai took the witness stand Wednesday at the company's breakup trial in an attempt to preserve the competitive advantages of a crown...,2025-04-30T18:25:33Z,Yahoo Entertainment,https://finance.yahoo.com/news/google-ceo-warns-judge-a-breakup-of-search-empire-will-have-many-unintended-consequences-182533297.html,2025-04-30 18:25:33+00:00,2025-04-30 14:25:33-04:00,2025-04-30 14:00:00-04:00
"Despite tariff turmoil, Wall Street expects good news from Apple","Get ready for the Apple financial results announcement: Wall Street anticipates a revenue increase despite trade challenges.
(via Cult of Mac - Apple news, rumors, reviews and how-tos)",2025-04-30T19:20:57Z,Cult of Mac,https://www.cultofmac.com/news/apple-financial-results-expectations-q2-2025,2025-04-30 19:20:57+00:00,2025-04-30 15:20:57-04:00,2025-04-30 15:00:00-04:00
"Apple earnings updates: Wall Street watching for trade-war impact, iPhone production",Apple's earnings call is today at 5 pm ET. AAPL stock heads into the report down 15% YTD. Analysts are focused on tariff impact on supply chains.,2025-05-01T14:01:11Z,Business Insider,https://www.businessinsider.com/apple-stock-earnings-call-report-live-updates-2025-5,2025-05-01 14:01:11+00:00,2025-05-01 10:01:11-04:00,2025-05-01 10:00:00-04:00
Big Tech Stocks Have Had a Magnificent Day So Far,"Pushed higher by optimism associated with elements of last night’s financial results from Meta and Microsoft, shares of all of the Magnificent Seven stocks...",2025-05-01T16:10:21Z,Investopedia,https://www.investopedia.com/big-tech-stocks-have-had-a-magnificent-day-so-far-magnificent-seven-11725692,2025-05-01 16:10:21+00:00,2025-05-01 12:10:21-04:00,2025-05-01 12:00:00-04:00
"US stock market today: Dow Jones, S&P, Nasdaq up - Here's top gainers, top losers, major stocks, data to consider","US Stock market today rallied as Microsoft and Meta earnings beat expectations, pushing the Nasdaq up over 2.2% and lifting Wall Street spirits. Investors were reassured by both companies’ continued AI spending, even as President Trump’s tariff policy stirred…",2025-05-01T16:05:22Z,The Times of India,https://economictimes.indiatimes.com/news/international/us/us-stock-market-today-dow-jones-sp-nasdaq-up-heres-top-gainers-top-losers-major-stocks-data-to-consider/articleshow/120798411.cms,2025-05-01 16:05:22+00:00,2025-05-01 12:05:22-04:00,2025-05-01 12:00:00-04:00
Judge says CEO Tim Cook 'chose poorly' as Apple ignored App Store order,"In This Article:
A US judge ordered Apple (AAPL) to immediately decrease its App Store fees and asked for criminal prosecutors to review the company's alleged ""cover-up,"" jeopardizing billions in revenue for the tech giant.
US District Judge Yvonne Gonzalez R…",2025-05-01T17:55:15Z,Biztoc.com,https://biztoc.com/x/ab9038ee74af1dca,2025-05-01 17:55:15+00:00,2025-05-01 13:55:15-04:00,2025-05-01 13:00:00-04:00
"Tariffs, economy will dominate Apple, Amazon earnings","You can bet that major portions of the earnings calls from Apple (AAPL) and Amazon.com (AMZN) will focus on tariffs. 
As in: How the tariff disputes between the United States and other countries, especially China, is affecting current business and business go…",2025-05-01T17:55:10Z,Biztoc.com,https://biztoc.com/x/eea76023aa7c827a,2025-05-01 17:55:10+00:00,2025-05-01 13:55:10-04:00,2025-05-01 13:00:00-04:00
"As Apple Intelligence Adoption Outperforms Estimates, Should You Buy AAPL Stock?","Less than $10/month! View ALL results for your Stocks, ETFs and Funds Screeners with Barchart Plus.
FREE 30 Day Trial
- Market Pulse
- VolatilityVolume & Open InterestHorizontal StrategiesButterfly Strategies
-
- ResourcesEuropean FuturesEuropean Groupings
- …",2025-05-01T18:49:48Z,Biztoc.com,https://biztoc.com/x/c3a5ccad569c073d,2025-05-01 18:49:48+00:00,2025-05-01 14:49:48-04:00,2025-05-01 14:00:00-04:00
Stock Market Today: Dow Jones Soars 400 Points On Strong Jobs Report; Palantir Stock Jumps Ahead Of Results (Live Coverage),"Stocks continued their winning ways Friday, as indexes shrugged off an earnings sell-off for Apple (AAPL) and focused instead on a better-than-expected April jobs report. Palantir (PLTR) extended gains and moved closer to an all-time high ahead of Monday's ea…",2025-05-02T14:50:28Z,Biztoc.com,https://biztoc.com/x/588c70d0087ad26a,2025-05-02 14:50:28+00:00,2025-05-02 10:50:28-04:00,2025-05-02 10:00:00-04:00
Dow Jones Rallies On Surprise Jobs Report; Apple Dives On Earnings,"The Dow Jones Industrial Average and other major stock indexes rallied Friday, as Wall Street cheered a surprisingly strong April jobs update. Nvidia (NVDA), Tesla (TSLA) and Amazon (AMZN) climbed but Apple (AAPL) tumbled on the stock market today in the wake…",2025-05-02T14:17:43Z,Biztoc.com,https://biztoc.com/x/176b6d606b03b792,2025-05-02 14:17:43+00:00,2025-05-02 10:17:43-04:00,2025-05-02 10:00:00-04:00
"Stock market today: Dow, S&P 500, Nasdaq jump amid jobs report beat, hopes for US-China talks","In This Article:
US stocks jumped on Friday as a solid jobs report and possible thawing in US-China trade tensions boosted spirits after earnings from Apple (AAPL) and Amazon (AMZN) shed light on the likely cost of tariffs.
The Dow Jones Industrial Average (^…",2025-05-02T14:17:08Z,Biztoc.com,https://biztoc.com/x/9b19fc9eb37f081a,2025-05-02 14:17:08+00:00,2025-05-02 10:17:08-04:00,2025-05-02 10:00:00-04:00
"Apple ordered to pay Optis $502M in UK patent dispute, Reuters says","In This Article:
Apple (AAPL) has been ordered to pay Optis Cellular Technology $502M for the use of 4G patents in devices including iPhones and iPads, Reuters’ Sam Tobin reports, citing a ruling by London’s Court of Appeal. Optis filed the suit in 2019 over …",2025-05-02T15:45:04Z,Biztoc.com,https://biztoc.com/x/58e4f6cb355bc028,2025-05-02 15:45:04+00:00,2025-05-02 11:45:04-04:00,2025-05-02 11:00:00-04:00
Apple says tariffs will cost it a whopping $900 million this quarter,"Tariffs are about to hit Apple (AAPL) — and hard. As Big Tech and other firms continue to grapple with the Trump administration’s shifting tariff policies, Apple CEO Tim Cook said during the company’s latest earnings call that tariffs could cost it $900 milli…",2025-05-02T15:38:36Z,Quartz India,https://qz.com/apple-earnings-tariffs-cost-tim-cook-chip-iphones-china-1851778838,2025-05-02 15:38:36+00:00,2025-05-02 11:38:36-04:00,2025-05-02 11:00:00-04:00
"9to5Mac Daily: May 2, 2025 – AAPL earnings, big App Store changes","Listen to a recap of the top stories of the day from 9to5Mac. 9to5Mac Daily is available on iTunes and Apple’s Podcasts app, Stitcher, TuneIn, Google Play, or through our dedicated RSS feed for Overcast and other podcast players.



Sponsored by CardPointers:…",2025-05-02T15:26:44Z,9to5Mac,https://9to5mac.com/2025/05/02/daily-may-2-2025/,2025-05-02 15:26:44+00:00,2025-05-02 11:26:44-04:00,2025-05-02 11:00:00-04:00
Why Shares of Apple Are Sinking Today,"In This Article:
Key Points
-
Apple recently reported earnings that beat analyst estimates.
-
However, tariffs are weighing on the company.
-
The outlook is quite uncertain.
Shares of the consumer tech giant Apple (NASDAQ: AAPL) traded about 4% lower today as…",2025-05-02T16:18:08Z,Biztoc.com,https://biztoc.com/x/227b13fcab755222,2025-05-02 16:18:08+00:00,2025-05-02 12:18:08-04:00,2025-05-02 12:00:00-04:00
"Apple earnings takeaways: A rush to buy iPhones before tariffs, a $900 million hit, and more","Apple (AAPL) delivered solid second-quarter earnings — but you wouldn’t exactly know it from the mood on Wall Street. Despite beating expectations for the fifth straight quarter, investors were less focused on what Apple just reported and more on what lies ah…",2025-05-02T16:07:00Z,Quartz India,https://qz.com/apple-q2-2025-earnings-tariffs-china-iphones-services-1851778851,2025-05-02 16:07:00+00:00,2025-05-02 12:07:00-04:00,2025-05-02 12:00:00-04:00
Tim Cook Says Tariffs Will Cost Apple at Least $900M in April-June Quarter,"Apple CEO Tim Cook warns of rising tariff costs and outlines plans to shift more production to India, Vietnam and U.S. facilities.",2025-05-02T17:59:28Z,Observer,https://observer.com/2025/05/tariffs-900m-bite-apple/,2025-05-02 17:59:28+00:00,2025-05-02 13:59:28-04:00,2025-05-02 13:00:00-04:00
Jefferies Warns of ‘More Earnings Downside’ for Apple. How Should You Play AAPL Stock Here?,"UNLIMITED Watchlists, Portfolios, Screeners, and other Barchart tools with Barchart Premier.
FREE 30 Day Trial
- Market Pulse
- VolatilityVolume & Open InterestHorizontal StrategiesButterfly Strategies
-
- ResourcesEuropean FuturesEuropean Groupings
- Forex M…",2025-05-02T18:29:53Z,Biztoc.com,https://biztoc.com/x/6452b8ef3344149b,2025-05-02 18:29:53+00:00,2025-05-02 14:29:53-04:00,2025-05-02 14:00:00-04:00
Why Apple (AAPL) Stock Is Falling Today,"Shares of iPhone and iPad maker Apple (NASDAQ:AAPL) fell 4.1% in the morning session after the company reported mixed first-quarter 2025 (fiscal Q2) results,...",2025-05-02T19:29:20Z,Yahoo Entertainment,https://finance.yahoo.com/news/why-apple-aapl-stock-falling-192920069.html,2025-05-02 19:29:20+00:00,2025-05-02 15:29:20-04:00,2025-05-02 15:00:00-04:00
Warren Buffett retires. 8 times he called the stock market right,"With Warren Buffett officially stepping down after decades at the helm of Berkshire Hathaway (BRK.A), it’s tempting to believe that he’s leaving the game having already seen the final score. Over the course of his career, Buffett, long known as the “Oracle of…",2025-05-05T14:23:57Z,Quartz India,https://qz.com/warren-buffett-retires-berkshire-hathaway-predictions-1851779117,2025-05-05 14:23:57+00:00,2025-05-05 10:23:57-04:00,2025-05-05 10:00:00-04:00
Treasury Secretary Scott Bessent aims to soothe nerves of international investors,Treasury Secretary Scott Bessent makes his case to leaders at the Milken conference.,2025-05-05T15:58:33Z,Yahoo Entertainment,https://finance.yahoo.com/news/treasury-secretary-scott-bessent-aims-to-soothe-nerves-of-international-investors-155833033.html,2025-05-05 15:58:33+00:00,2025-05-05 11:58:33-04:00,2025-05-05 11:00:00-04:00
"Exploring The Competitive Space: Apple Versus Industry Peers In Technology Hardware, Storage & Peripherals","Amidst today's fast-paced and highly competitive business environment, it is crucial for investors and industry enthusiasts to conduct comprehensive company evaluations. In this article, we will delve into an extensive industry comparison, evaluating Apple AA…",2025-05-05T15:13:09Z,Biztoc.com,https://biztoc.com/x/bb0f6b913bbdaa8b,2025-05-05 15:13:09+00:00,2025-05-05 11:13:09-04:00,2025-05-05 11:00:00-04:00
Live Vanguard IT ETF (VGT): Markets Blink on Tariff Uncertainty in Mixed Showing,"Live Updates
 Live Coverage
 Updates appear automatically as they are published.
 
Tariffs, Tax Cuts and Deregulation 
 12:27 pm
 by Gerelyn Terzo 
 
Mag 7 stocks remain mixed, with Microsoft (Nasdaq: MSFT) and Alphabet (Nasdaq: GOOGL) gaining while Apple (Na…",2025-05-05T16:41:48Z,Biztoc.com,https://biztoc.com/x/0ff47e1860816223,2025-05-05 16:41:48+00:00,2025-05-05 12:41:48-04:00,2025-05-05 12:00:00-04:00
Apple has a big change in store for the iPhone 18,"While many iPhone users are content to use the same model for many years, they really aren't the users Apple (AAPL) most wants to target when it releases a new iPhone.
The people whose attention Apple most wants to capture are the tech-savvy folks, always exc…",2025-05-05T17:36:57Z,Biztoc.com,https://biztoc.com/x/c24cec9d0d5f8a28,2025-05-05 17:36:57+00:00,2025-05-05 13:36:57-04:00,2025-05-05 13:00:00-04:00
"First search, now ads: How Google could be forced to break up its empire","The Department of Justice wants Google (GOOGL) to clear more than just its cache. In a pair of antitrust lawsuits happening right now, the federal government is looking to spin off key pillars of the tech giant’s empire — namely its ad tech business and Chrom…",2025-05-05T18:45:09Z,Quartz India,https://qz.com/google-antitrust-cases-monopoly-chrome-advertising-1851779219,2025-05-05 18:45:09+00:00,2025-05-05 14:45:09-04:00,2025-05-05 14:00:00-04:00
